case,problem,cores,before,after,reduction_pct,added_copy_bytes,plan,official_record,official_result
case_082,1,2,715040,715040,0.0,462470,方案/p1/n2/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182716-9a93f49b81114eb283d927910bf54afa/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182716-9a93f49b81114eb283d927910bf54afa/official_result.json.gz
case_082,1,3,703563,703563,0.0,1441432,方案/p1/n3/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182737-72b1c1d8eb7343b6a691eaf4df8a3abc/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182737-72b1c1d8eb7343b6a691eaf4df8a3abc/official_result.json.gz
case_082,1,4,712281,712281,0.0,492688,方案/p1/n4/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182759-5ca87cd45a494ff58d8442c05fba378c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182759-5ca87cd45a494ff58d8442c05fba378c/official_result.json.gz
case_082,1,5,710601,386894,45.55397473406314,2689236,方案/p1/n5/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T221419-b8664d28eaaf4e98bf096ff29cf7de3a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T221419-b8664d28eaaf4e98bf096ff29cf7de3a/official_result.json.gz
case_082,2,2,429814,429814,0.0,3885670,方案/p2/n2/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144244-4758d8188f314c0fbc8780d0c6f77c80/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144244-4758d8188f314c0fbc8780d0c6f77c80/official_result.json.gz
case_082,2,3,274300,274300,0.0,5756268,方案/p2/n3/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144309-cc29b33cdeb446e28fd9b4cfd4efb9eb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144309-cc29b33cdeb446e28fd9b4cfd4efb9eb/official_result.json.gz
case_082,2,4,216791,216791,0.0,6752624,方案/p2/n4/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144359-ae95890f409a49c2a2193a5031c5c766/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144359-ae95890f409a49c2a2193a5031c5c766/official_result.json.gz
case_082,2,5,208505,206067,1.1692765161506968,8262966,方案/p2/n5/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220745-b7e2f72084fc4621a57ebb737a8c51a3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220745-b7e2f72084fc4621a57ebb737a8c51a3/official_result.json.gz
case_082,3,2,427345,427345,0.0,3885638,方案/p3/n2/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174047-53609f427c344145a3f6e54d53349a9c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174047-53609f427c344145a3f6e54d53349a9c/official_result.json.gz
case_082,3,3,269456,269456,0.0,5756268,方案/p3/n3/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174121-fb5f121524d848479316002c6c63b9a8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174121-fb5f121524d848479316002c6c63b9a8/official_result.json.gz
case_082,3,4,213138,213138,0.0,6752624,方案/p3/n4/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174203-8cff1e41ea854ad193988064f6262f3c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174203-8cff1e41ea854ad193988064f6262f3c/official_result.json.gz
case_082,3,5,195762,195762,0.0,8262966,方案/p3/n5/case_082_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174244-d8d024a6d0184cba9fd8e573b5e1fb3e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174244-d8d024a6d0184cba9fd8e573b5e1fb3e/official_result.json.gz
case_083,1,2,624895,624895,0.0,27912000,方案/p1/n2/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101159-ca9e669e71ec44088a5bf15f95ffd48b/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101159-ca9e669e71ec44088a5bf15f95ffd48b/official_result.json.gz
case_083,1,3,482813,482813,0.0,15511648,方案/p1/n3/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182744-984f182ce52e4e5bb6df434daccca0b7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182744-984f182ce52e4e5bb6df434daccca0b7/official_result.json.gz
case_083,1,4,450029,450029,0.0,14977600,方案/p1/n4/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182800-ffff3b0e729145d09ffc864a7565a6f3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182800-ffff3b0e729145d09ffc864a7565a6f3/official_result.json.gz
case_083,1,5,412888,412888,0.0,17453280,方案/p1/n5/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182822-9c0a1c94ec544dc4a25d1abb18fcc841/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182822-9c0a1c94ec544dc4a25d1abb18fcc841/official_result.json.gz
case_083,2,2,411928,411928,0.0,8206944,方案/p2/n2/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144508-80d0725bae59432faa3326c086d98ab9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144508-80d0725bae59432faa3326c086d98ab9/official_result.json.gz
case_083,2,3,315399,315399,0.0,11712704,方案/p2/n3/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144615-77692c0a9a404d598ef6b4d8731baf7d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144615-77692c0a9a404d598ef6b4d8731baf7d/official_result.json.gz
case_083,2,4,268874,268874,0.0,11607840,方案/p2/n4/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144659-4d56c4b445b14f269246df8e4d4a22da/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144659-4d56c4b445b14f269246df8e4d4a22da/official_result.json.gz
case_083,2,5,260068,259240,0.31837827029853605,13235584,方案/p2/n5/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220747-e7ea678e483644ef81b7da96b97f3b60/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220747-e7ea678e483644ef81b7da96b97f3b60/official_result.json.gz
case_083,3,2,411883,411883,0.0,8206944,方案/p3/n2/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174149-66df9c20df974ad7b90d2e655060539a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174149-66df9c20df974ad7b90d2e655060539a/official_result.json.gz
case_083,3,3,305255,305255,0.0,11712704,方案/p3/n3/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174229-6570264dc22c4b8ba68b834b52744b7c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174229-6570264dc22c4b8ba68b834b52744b7c/official_result.json.gz
case_083,3,4,253622,253622,0.0,11609888,方案/p3/n4/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174309-91ef1cafbd3241f996f48a6c6ab965e9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174309-91ef1cafbd3241f996f48a6c6ab965e9/official_result.json.gz
case_083,3,5,222425,222425,0.0,13235584,方案/p3/n5/case_083_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174342-f32a4d7f3dd64e71859a7ba65a2e45bc/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174342-f32a4d7f3dd64e71859a7ba65a2e45bc/official_result.json.gz
case_084,1,2,1255052,1255052,0.0,0,方案/p1/n2/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101315-f0ab9631a9bf4e028536724ec29d94fa/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101315-f0ab9631a9bf4e028536724ec29d94fa/official_result.json.gz
case_084,1,3,836220,836220,0.0,0,方案/p1/n3/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183143-84b5b2bd655c4374a2aafa4e6cd57644/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183143-84b5b2bd655c4374a2aafa4e6cd57644/official_result.json.gz
case_084,1,4,629028,629028,0.0,0,方案/p1/n4/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183542-07623dea17d64681b221b8fac26f2099/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183542-07623dea17d64681b221b8fac26f2099/official_result.json.gz
case_084,1,5,503472,503472,0.0,0,方案/p1/n5/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101436-b215aafc686941d5a54ce2864a6d4dd3/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101436-b215aafc686941d5a54ce2864a6d4dd3/official_result.json.gz
case_084,2,2,1253576,1253576,0.0,9216,方案/p2/n2/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144958-ed3d6c2ab0f24ccb95c9ed3edd6a320f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T144958-ed3d6c2ab0f24ccb95c9ed3edd6a320f/official_result.json.gz
case_084,2,3,836220,836220,0.0,0,方案/p2/n3/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145004-926370380eed4ebea3f807bcbacca3a0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145004-926370380eed4ebea3f807bcbacca3a0/official_result.json.gz
case_084,2,4,627552,627552,0.0,9216,方案/p2/n4/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145311-9b459d873b1f4543afeaa145584c433b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145311-9b459d873b1f4543afeaa145584c433b/official_result.json.gz
case_084,2,5,503472,503472,0.0,0,方案/p2/n5/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101512-6049c059e4b8488c8848c657ec26aaa8/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T101512-6049c059e4b8488c8848c657ec26aaa8/official_result.json.gz
case_084,3,2,1253576,1253576,0.0,9216,方案/p3/n2/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174420-cd915fea99264ce7903ecf0ffa2c423e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174420-cd915fea99264ce7903ecf0ffa2c423e/official_result.json.gz
case_084,3,3,836220,836220,0.0,0,方案/p3/n3/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174429-823ba6ff439e4858a13e1fbe4686db1f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174429-823ba6ff439e4858a13e1fbe4686db1f/official_result.json.gz
case_084,3,4,627552,627552,0.0,9216,方案/p3/n4/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174642-29076bb7803543f29e75b5d9a504364a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174642-29076bb7803543f29e75b5d9a504364a/official_result.json.gz
case_084,3,5,503472,503472,0.0,0,方案/p3/n5/case_084_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174651-2f6cf331b76c470894788e00b628f9cd/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174651-2f6cf331b76c470894788e00b628f9cd/official_result.json.gz
case_085,1,2,3176642,3176642,0.0,745606,方案/p1/n2/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182836-474c1f4f94494dcbb1a9f02b8eb71ed3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T182836-474c1f4f94494dcbb1a9f02b8eb71ed3/official_result.json.gz
case_085,1,3,3152050,3152050,0.0,2399134,方案/p1/n3/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183508-f7f6e36c4c8e4db0a172adf33a39398f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183508-f7f6e36c4c8e4db0a172adf33a39398f/official_result.json.gz
case_085,1,4,3178036,3178036,0.0,733586,方案/p1/n4/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183942-1061c8a85e454acba73d87db405caed4/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T183942-1061c8a85e454acba73d87db405caed4/official_result.json.gz
case_085,1,5,3173503,3152050,0.6760037724873769,2399134,方案/p1/n5/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/跨核继承_v1/evaluations/attempts/20260924T215826-68705b5489ad4bf2a3e8b2d06b6ab6e0/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/跨核继承_v1/evaluations/attempts/20260924T215826-68705b5489ad4bf2a3e8b2d06b6ab6e0/official_result.json.gz
case_085,2,2,1628709,1628709,0.0,10319736,方案/p2/n2/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145628-c924e7071b014b0ba94f4f52db5f4a4e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145628-c924e7071b014b0ba94f4f52db5f4a4e/official_result.json.gz
case_085,2,3,1167341,1167341,0.0,34838636,方案/p2/n3/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T151059-0477fc98a90148bfb2160ec72ebcb9fe/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T151059-0477fc98a90148bfb2160ec72ebcb9fe/official_result.json.gz
case_085,2,4,974517,974517,0.0,30035794,方案/p2/n4/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T161003-235f575b18f04d9b98893fcb3152caad/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T161003-235f575b18f04d9b98893fcb3152caad/official_result.json.gz
case_085,2,5,888887,869620,2.167542106026976,38726264,方案/p2/n5/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220748-77053ebd63e44097a2c6864f17100f38/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220748-77053ebd63e44097a2c6864f17100f38/official_result.json.gz
case_085,3,2,1595685,1595685,0.0,10318712,方案/p3/n2/case_085_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174705-993a3b45a678416c8c26a63ac8106fcf/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T174705-993a3b45a678416c8c26a63ac8106fcf/official_result.json.gz
