case,problem,cores,makespan,baseline,speedup,lower_bound,lb_ratio,upper_possible_reduction_pct,active_cores,compute_ops,largest_component_work_M_fraction,original_copy_bytes,added_copy_bytes,spill_bytes,stage,name,logical_calls,new_calls,cache_hits,elapsed,summary_path
case_036,3,5,187182,931510,4.976493466252097,186240.0,1.0050579896907217,0.5032535179664732,5,2400,0.00125,6554752,4608,0,component,wcc_start0_simple_a5_per_core_lpt_mv,13,13,0,18.261874624993652,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_036/p3_n5/attempt_0001/summary.json
case_037,3,2,105374,210001,1.992910964754114,104800.0,1.0054770992366413,0.5447264030975396,2,780,0.05,614400,204800,0,component,wcc_start0_simple_a2_per_core_lpt_mv,18,18,0,7.355838124989532,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_037/p3_n2/attempt_0001/summary.json
case_037,3,3,74038,210001,2.836394824279424,69866.66666666667,1.0597041984732825,5.634043779320519,3,780,0.05,614400,491520,0,component,wcc_task_2_mv_complement_batch2,18,18,0,7.743823666940443,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_037/p3_n3/attempt_0001/summary.json
case_037,3,4,53320,210001,3.938503375843961,52400.0,1.0175572519083969,1.7254313578394576,4,780,0.05,614400,614400,0,component,wcc_start0_simple_a4_per_core_lpt_mv,18,18,0,8.100488292053342,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_037/p3_n4/attempt_0001/summary.json
case_037,3,5,43013,210001,4.882268151489085,41920.0,1.0260734732824428,2.5410922279310855,5,780,0.05,614400,778240,0,component,wcc_task_4_mv_complement_batch2,18,18,0,8.065583875053562,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_037/p3_n5/attempt_0001/summary.json
case_038,3,2,678824,1364555,2.0101749496187526,662500.0,1.02464,2.4047470331043153,2,5907,0.020169056603773584,2802950,6798848,4273152,cache,cache_r00_t000_useful_work_before_follower,24,24,0,84.36848554201424,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_038/p3_n2/attempt_0001/summary.json
case_038,3,3,457550,1364555,2.982307944486941,441666.6666666667,1.0359622641509434,3.471387462208131,3,5907,0.020169056603773584,2802950,5411328,1532928,cache,cache_r00_t000_colocate_readers,24,24,0,72.02549612498842,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_038/p3_n3/attempt_0001/summary.json
case_038,3,4,337975,1364555,4.037443597899253,331250.0,1.020301886792453,1.9897921443893796,4,5907,0.020169056603773584,2802950,6811648,1867264,cache,cache_r00_t000_useful_work_before_follower,24,24,0,78.49988645792473,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_038/p3_n4/attempt_0001/summary.json
case_038,3,5,275192,1364555,4.958556208029303,265000.0,1.0384603773584906,3.7035960347684527,5,5907,0.020169056603773584,2802950,9667584,1108992,cache,cache_r00_t000_advance_leader,24,24,0,87.63528549997136,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_038/p3_n5/attempt_0001/summary.json
case_039,3,2,705335,1435262,2.0348657021131804,688940.0,1.0237974279327662,2.3244273997462206,2,5250,0.014285714285714285,4489216,11067392,6864896,cache,cache_r00_t000_advance_leader,18,18,0,63.05679900001269,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_039/p3_n2/attempt_0001/summary.json
case_039,3,3,481574,1435262,2.9803560823466384,459293.3333333333,1.0485107556536128,4.626634051395362,3,5250,0.014285714285714285,4489216,14344192,5922816,cache,cache_r00_t000_colocate_readers,24,24,0,68.97268641600385,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_039/p3_n3/attempt_0001/summary.json
case_039,3,4,367725,1435262,3.9030851859405806,344470.0,1.0675095073591314,6.324019307906726,4,5250,0.014285714285714285,4489216,17604608,4997120,cache,cache_r00_t000_advance_leader,18,18,0,57.83432670799084,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_039/p3_n4/attempt_0001/summary.json
case_039,3,5,300221,1435262,4.780684895460344,275576.0,1.0894308648068047,8.208952738149566,5,5250,0.014285714285714285,4489216,10452992,2977792,cache,cache_r00_t000_colocate_readers,18,18,0,60.21204645908438,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_039/p3_n5/attempt_0001/summary.json
case_040,3,2,137591,253454,1.8420826943622766,92875.5,1.4814563582430242,32.49885530303581,2,3083,0.648376379809238,911238,20540,8252,cache,cache_reencode_control,24,24,0,30.784545916016214,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_040/p3_n2/attempt_0001/summary.json
case_040,3,3,100597,253454,2.5194985933974174,61917.0,1.6247072694090476,38.45045080867223,3,3083,0.648376379809238,911238,0,0,trace,trace_r00_03_stable_id,21,21,0,25.26898691605311,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_040/p3_n3/attempt_0001/summary.json
case_040,3,4,100050,253454,2.5332733633183406,46437.75,2.1544971494096936,53.58545727136432,4,3083,0.648376379809238,911238,0,0,cache,cache_reencode_control,22,22,0,26.590082542039454,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_040/p3_n4/attempt_0001/summary.json
case_040,3,5,63092,253454,4.0172129588537375,37150.2,1.6982950293672714,41.117415837190144,5,3083,0.648376379809238,911238,2162492,0,cache,cache_r00_t000_colocate_readers,24,24,0,31.87197258300148,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_040/p3_n5/attempt_0001/summary.json
case_041,3,2,2985862,6003957,2.0107952075481053,2947620.0,1.0129738568743596,1.2807691715156277,2,16594,0.004895474993384493,4949980,33490944,28597248,cache,cache_reencode_control,24,24,0,374.82177725003567,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_041/p3_n2/attempt_0001/summary.json
case_041,3,3,1989217,6003957,3.018251402436235,1965080.0,1.0122829604901582,1.2133920029840928,3,16594,0.004895474993384493,4949980,33050624,23980032,cache,cache_reencode_control,24,24,0,325.1958237920189,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_041/p3_n3/attempt_0001/summary.json
case_041,3,4,1487676,6003957,4.035796100763876,1473810.0,1.0094082683656644,0.9320577867761526,4,16594,0.004895474993384493,4949980,39164928,24815616,component,wcc_start0_simple_a4_per_core_lpt_mv,24,24,0,318.14110012503807,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_041/p3_n4/attempt_0001/summary.json
case_041,3,5,1191935,6003957,5.037151354729914,1179048.0,1.0109300045460405,1.081183118206952,5,16594,0.004895474993384493,4949980,40630272,22609920,cache,cache_reencode_control,24,24,0,299.0142472080188,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_041/p3_n5/attempt_0001/summary.json
case_042,3,2,835401,1686740,2.01907826301381,799538.0,1.0448546535624323,4.292908435589615,2,4733,0.024389084696412176,2388964,7262496,5210112,cache,cache_r00_t000_advance_evicted_read,24,24,0,59.65339737501927,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_042/p3_n2/attempt_0001/summary.json
case_042,3,3,567721,1686740,2.9710720582821493,533025.3333333334,1.0650919656101399,6.111393918256791,3,4733,0.024389084696412176,2388964,8251680,4300800,cache,cache_reencode_control,24,24,0,63.92226670891978,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_042/p3_n3/attempt_0001/summary.json
case_042,3,4,436193,1686740,3.866957975024817,399769.0,1.0911126175366275,8.350432033526445,4,4733,0.024389084696412176,2388964,8924448,2921472,cache,cache_r00_t000_useful_work_before_follower,24,24,0,58.122295291977935,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_042/p3_n4/attempt_0001/summary.json
case_042,3,5,353812,1686740,4.7673340644183915,319815.2,1.1063013890521776,9.608718754592827,5,4733,0.024389084696412176,2388964,6993920,2307072,cache,cache_r00_t000_colocate_readers,24,24,0,52.56015579192899,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_042/p3_n5/attempt_0001/summary.json
case_043,3,2,352991,677656,1.9197543280140288,258876.0,1.363552434370123,26.66215285942134,2,9309,0.4013813563250359,1431122,458788,90148,trace,trace_r00_03_stable_id,24,24,0,103.0009084159974,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_043/p3_n2/attempt_0001/summary.json
case_043,3,3,260496,677656,2.6014065475093666,172584.0,1.509386733416771,33.747927031509114,3,9309,0.4013813563250359,1431122,190524,98364,trace,trace_r00_03_stable_id,24,24,0,103.50357354211155,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_043/p3_n3/attempt_0001/summary.json
case_043,3,4,255536,677656,2.6519003193287833,129438.0,1.9741961402370247,49.34647173001064,4,9309,0.4013813563250359,1431122,1470490,871450,trace,trace_r00_01_compute_dependency_tail,24,24,0,98.70418866700493,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_043/p3_n4/attempt_0001/summary.json
case_043,3,5,158526,677656,4.274730958959414,103550.4,1.5309066889167016,34.67923242874986,5,9309,0.4013813563250359,1431122,6691004,0,cache,cache_reencode_control,24,24,0,118.74401458306238,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_043/p3_n5/attempt_0001/summary.json
case_044,3,2,44293,154407,3.486036168243289,37202.0,1.190608031826246,16.009301695527512,2,1364,0.09090909090909091,975456,1021024,0,cache,cache_r00_t000_colocate_readers,24,24,0,15.103143000043929,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_044/p3_n2/attempt_0001/summary.json
case_044,3,3,44247,154407,3.489660315953624,24801.333333333332,1.7840573087468417,43.94798894086982,3,1364,0.09090909090909091,975456,1903808,0,trace,trace_r00_05_cross_release_dependency_tail,24,24,0,12.926396665978245,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_044/p3_n3/attempt_0001/summary.json
case_044,3,4,48902,154407,3.1574782217496216,18601.0,2.6289984409440352,61.96270091202813,4,1364,0.09090909090909091,975456,4764064,1939584,operation,op_stable_id_w100,24,24,0,13.140283707994968,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_044/p3_n4/attempt_0001/summary.json
case_044,3,5,46139,154407,3.3465614772751904,16257.6,2.837995768133058,64.76386571013676,5,1364,0.09090909090909091,975456,3816128,829184,operation,op_stable_id_w200,24,24,0,13.991709333960898,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_044/p3_n5/attempt_0001/summary.json
case_045,3,2,62983,125614,1.9944111903211978,62738.0,1.0039051292677483,0.38899385548480936,2,1651,0.0,557056,0,0,component,wcc_task_1_mv_complement_batch2,15,15,0,10.800215875031427,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_045/p3_n2/attempt_0001/summary.json
case_045,3,3,42214,125614,2.975647889325816,41825.333333333336,1.0092926137269278,0.9207056110926759,3,1651,0.0,557056,0,0,component,wcc_task_2_mv_complement_batch2,15,15,0,10.363561999984086,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_045/p3_n3/attempt_0001/summary.json
case_045,3,4,31878,125614,3.940460505677897,31369.0,1.016226210590073,1.5967124662776833,4,1651,0.0,557056,0,0,component,wcc_start0_simple_a4_per_core_lpt_mv,15,15,0,10.120365250040777,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_045/p3_n4/attempt_0001/summary.json
case_045,3,5,25770,125614,4.874427629025999,25095.2,1.0268896043864961,2.618548700038803,5,1651,0.0,557056,0,0,component,wcc_task_4_mv_complement_batch2,15,15,0,11.220281083951704,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_045/p3_n5/attempt_0001/summary.json
case_046,3,2,105690,276455,2.615715772542341,104624.0,1.0101888667992047,1.0086100861008584,2,992,0.125,1061472,930400,0,operation,op_release_priority_w100,17,17,0,6.869744917028584,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_046/p3_n2/attempt_0001/summary.json
case_046,3,3,93554,276455,2.9550313188105264,69749.33333333333,1.3412888056277719,25.444841125624418,3,992,0.125,1061472,2502848,0,cache,cache_r00_t000_colocate_readers,24,24,0,10.591373750008643,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_046/p3_n3/attempt_0001/summary.json
case_046,3,4,77208,276455,3.5806522640140916,52312.0,1.4759137482795535,32.24536317480053,4,992,0.125,1061472,2721568,0,cache,cache_r00_t000_colocate_readers,17,17,0,6.500155625049956,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_046/p3_n4/attempt_0001/summary.json
case_046,3,5,90804,276455,3.0445244702876524,41849.6,2.1697698424835603,53.91216245980354,5,992,0.125,1061472,3651968,0,cache,cache_r00_t000_colocate_readers,17,17,0,6.717682207934558,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_046/p3_n5/attempt_0001/summary.json
case_047,3,2,185722,326508,1.7580469734334112,129685.0,1.4321008597756102,30.17251591087755,2,13710,1.0,463942,902790,0,cache,cache_reencode_control,21,21,0,163.42007174994797,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_047/p3_n2/attempt_0001/summary.json
case_047,3,3,127936,326508,2.5521198099049527,86456.66666666667,1.47977021243783,32.42194013673503,3,13710,1.0,463942,1560748,0,cache,cache_r00_t000_useful_work_before_follower,21,21,0,147.51746179093607,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_047/p3_n3/attempt_0001/summary.json
case_047,3,4,109306,326508,2.9871004336449967,64842.5,1.6857153872845743,40.67800486707043,4,13710,1.0,463942,2112370,0,cache,cache_r00_t000_colocate_readers,21,21,0,156.86675937497057,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_047/p3_n4/attempt_0001/summary.json
case_047,3,5,93047,326508,3.509065311079347,51874.0,1.793711686008405,44.249680269111316,5,13710,1.0,463942,2651832,0,cache,cache_r00_t000_advance_leader,21,21,0,151.6853359999368,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_047/p3_n5/attempt_0001/summary.json
case_048,3,2,114065,222220,1.9481874369876824,75960,1.5016456029489205,33.406391092797975,2,1728,1.0,414790,479718,0,trace,trace_r00_05_stable_id,21,21,0,14.080919291940518,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_048/p3_n2/attempt_0001/summary.json
case_048,3,3,103968,222220,2.137388427208372,75960,1.3687203791469194,26.939058171745156,3,1728,1.0,414790,724876,0,cache,cache_r00_t000_advance_leader,21,21,0,15.616277166991495,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_048/p3_n3/attempt_0001/summary.json
case_048,3,4,102062,222220,2.177303991691325,75960,1.34362822538178,25.574650702514155,4,1728,1.0,414790,788432,0,cache,cache_reencode_control,21,21,0,15.398100959020667,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_048/p3_n4/attempt_0001/summary.json
case_048,3,5,98781,222220,2.2496229031898847,75960,1.300434439178515,23.102620949372856,5,1728,1.0,414790,1236824,0,cache,cache_reencode_control,21,21,0,15.98569854197558,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_048/p3_n5/attempt_0001/summary.json
case_049,3,2,123335,196276,1.5914055215470062,82857.5,1.4885194460368705,32.8191510925528,2,4303,0.8562809017011649,152540,3169338,0,cache,cache_reencode_control,24,21,3,42.16979216702748,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_049/p3_n2/attempt_0001/summary.json
case_049,3,3,91301,196276,2.1497683486489745,55238.333333333336,1.6528558066560057,39.49865463320956,3,4303,0.8562809017011649,152540,3852080,0,cache,cache_r00_t000_colocate_readers,24,24,0,46.62746670807246,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_049/p3_n3/attempt_0001/summary.json
case_049,3,4,88719,196276,2.2123333220617907,41428.75,2.141483872914341,53.30340738736912,4,4303,0.8562809017011649,152540,4523478,0,trace,trace_r00_02_cross_release_dependency_tail,24,24,0,46.221072916989215,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_049/p3_n4/attempt_0001/summary.json
case_049,3,5,86100,196276,2.279628339140534,33143.0,2.597833630027457,61.50638792102207,5,4303,0.8562809017011649,152540,4442308,0,cache,cache_r00_t000_colocate_readers,24,21,3,42.542412415961735,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_049/p3_n5/attempt_0001/summary.json
case_050,3,2,96808,149690,1.5462565077266341,66705.5,1.4512746325265533,31.095054127758036,2,4555,0.8734605911330049,319376,2791004,61440,cache,cache_r00_t000_useful_work_before_follower,24,24,0,45.39751362497918,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_050/p3_n2/attempt_0001/summary.json
case_050,3,3,55123,149690,2.7155633764490323,44470.333333333336,1.2395454647667732,19.32526652516493,3,4555,0.8734605911330049,319376,1214252,0,cache,cache_reencode_control,24,24,0,39.34349512506742,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_050/p3_n3/attempt_0001/summary.json
