case,problem,cores,makespan,added_copy,original_singlecore,speedup,source,source_plan,plan,verification,paper_plan_sha256
case_082,3,1,597412,960396,721041,1.2069409385817493,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_082/p3_n1/evaluations/attempts/20260926T053307-270dec30447e4cccbfd6a0e0a683b377/plan.json,plans/p3/n1/case_082_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,7670682441d6746769afdbabe83c983a314f0934fbbe4cb9b10f5a6cba4d5814
case_082,3,2,309703,3885638,721041,2.3281692460195735,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_082/p3_n2/evaluations/attempts/20260926T045701-a29cfe1782b94ce1a69a7c0e2a73fdeb/plan.json,plans/p3/n2/case_082_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,ad3a4c726e07a5252823b2d0fbb97458392a019ec57b6fab4115ad37df73171d
case_082,3,3,233259,5739884,721041,3.091160469692488,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_082/p3_n3/evaluations/attempts/20260926T052548-97903c2183c74e70bb9f54cc9eba1217/plan.json,plans/p3/n3/case_082_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,d4ae57359b1a9b37c15488422a51307b34c643a8e9237ef65a3e5645f7b968d9
case_082,3,4,203902,6530034,721041,3.5362134751007837,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_082/p3_n4/evaluations/attempts/20260926T060637-56a2e82d355b4e77b71bd7a2cb715fd7/plan.json,plans/p3/n4/case_082_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,1696c9d6bf0efc5c78576af869e81ed0420bc199d5bed7ae67df397171b2ba8c
case_082,3,5,191965,8262966,721041,3.7561065819289974,hardware_frontier_v1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发全图顺序_v1/case_082/p3/evaluations/attempts/20260926T040101-b6281f0c17544956ac0ebd568e918705/plan.json,plans/p3/n5/case_082_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,a66262ac87aa5a486a6ed87e0d165db21ebc19d19d37c72a53f1ae8fed670659
case_083,1,1,893785,27912000,1057993,1.1837220360601264,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n1/case_083.json,plans/p1/n1/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,1ead61748cb6d56c7fd13dcf542de160a282d85ef331f18d84463ca431d330b7
case_083,1,2,529309,27944768,1057993,1.998819215241003,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n2/case_083.json,plans/p1/n2/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,ca82d1c6fa387e4b4ecb659cff8c90a1c5ff5325cd34c3405490fd57690c697e
case_083,1,3,482813,15511648,1057993,2.191310093141651,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_083_multicore_res.json,plans/p1/n3/case_083_multicore_res.json,inherited_team13_success,de06668e0049b2149f8194c78760073e522666e0310931459e77aa75d377dc94
case_083,1,4,311694,12305888,1057993,3.394332261769556,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n4/case_083.json,plans/p1/n4/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,c179e80fc26e171acd703a8ea6e8183762a3700dee9132048be66c892acf6f46
case_083,1,5,311694,12305888,1057993,3.394332261769556,verified_lower_core_transfer,A题研究/直接迭代/服务器全量_20260926/跨核保底核查/case_083_p1_n5/attempts/20260926T193909-51365a1b1c28452ab9ebec8c9a66e97d/plan.json,plans/p1/n5/case_083_multicore_res.json,official_success_separate_transfer,39e1dde93f6a6ecc80a2ccf08b0886ae6394b33f4eb133e3fe00cce4efc3ac1e
case_083,2,1,823296,131072,1057993,1.2850700112717661,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_083/p2_n1/evaluations/attempts/20260926T045804-3ce28715562545ef91a2f6dcf7513d76/plan.json,plans/p2/n1/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,9afd8a968f1b1437cb885b25c7c6df97411488234b5f4b739554be917b3aa34b
case_083,2,2,411909,8206944,1057993,2.5685114916158667,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_083_multicore_res.json,plans/p2/n2/case_083_multicore_res.json,inherited_team13_success,53d617e7c4c85e73a30013fc09099f643f14b65e6e0c278442b910bbe40c0495
case_083,2,3,288559,1860800,1057993,3.6664702885718343,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_083/p2_n3/evaluations/attempts/20260926T051351-e793d0902a06475aa104a89e6df5559d/plan.json,plans/p2/n3/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,0d32eae40dcba1fd9c9addbd6b588589351466e9d7b6b2c9516e085e2e77b0a0
case_083,2,4,210367,2791200,1057993,5.029272652079461,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_083/p2_n4/mature_prefix/evaluations/attempts/20260926T052325-98cb0f1b62e34f25bb0f066984271ffa/plan.json,plans/p2/n4/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,9a3a37fd4d5cdf6e8666085fbeaf76b103b079cc85897cde3e85106da77cae5e
case_083,2,5,169639,3768704,1057993,6.236732119382925,hardware_frontier_v1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发全图顺序_v1/case_083/p2/evaluations/attempts/20260926T040100-dfecfc665dad4798892526b5e7658ec7/plan.json,plans/p2/n5/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,aa8c2a2b6fd946141db0c97014c3fabcbf80b09301307aee2992bc7d6166a961
case_083,3,1,823296,131072,1057993,1.2850700112717661,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_083/p3_n1/evaluations/attempts/20260926T060119-18b8281b82a14094bd6452b8ba1a643d/plan.json,plans/p3/n1/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,9afd8a968f1b1437cb885b25c7c6df97411488234b5f4b739554be917b3aa34b
case_083,3,2,411871,8206944,1057993,2.5687484673599257,team13,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_083_multicore_res.json,plans/p3/n2/case_083_multicore_res.json,inherited_team13_success,53d617e7c4c85e73a30013fc09099f643f14b65e6e0c278442b910bbe40c0495
case_083,3,3,288559,1860800,1057993,3.6664702885718343,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_083/p3_n3/evaluations/attempts/20260926T054950-3fe25c9ce659480493194ee2698922e7/plan.json,plans/p3/n3/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,0d32eae40dcba1fd9c9addbd6b588589351466e9d7b6b2c9516e085e2e77b0a0
case_083,3,4,210367,2791200,1057993,5.029272652079461,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_083/p3_n4/mature_prefix/evaluations/attempts/20260926T060502-1afc1225e9bf44cbb6e64f5f43ecf4e1/plan.json,plans/p3/n4/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,9a3a37fd4d5cdf6e8666085fbeaf76b103b079cc85897cde3e85106da77cae5e
case_083,3,5,169444,3754368,1057993,6.2439094922216185,hardware_frontier_v1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发全图顺序_v1/case_083/p3/evaluations/attempts/20260926T040100-0133b9d1e314464f9346327c9b746bf5/plan.json,plans/p3/n5/case_083_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,943401d57647322a3b734e17ac0bbdb17e173972596d8e0a80cf4fe17d80c4cc
case_084,1,1,2507668,0,2507412,0.9998979131208756,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n1/case_084.json,plans/p1/n1/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,a4997f8d36e421d41dd2067c80ba597a74ac9a674f8a319f1769bb15326fcb62
case_084,1,2,1255052,0,2507412,1.9978550689533183,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n2/case_084_multicore_res.json,plans/p1/n2/case_084_multicore_res.json,inherited_team13_success,cc589e123386fc577ae069e289e850416fba12f97d432601bfd02381b6054dc4
case_084,1,3,836220,0,2507412,2.998507569778288,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_084_multicore_res.json,plans/p1/n3/case_084_multicore_res.json,inherited_team13_success,9fa9ed8a09c25afd9cbb84db461505784f79149072fdd26582af8dde1a540611
case_084,1,4,629028,0,2507412,3.986169137144928,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_084_multicore_res.json,plans/p1/n4/case_084_multicore_res.json,inherited_team13_success,75471a34cbca59b08fcd9c326f231fa8493007f73c232511c098ce26d69eecee
case_084,1,5,503472,0,2507412,4.98024120507198,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n5/case_084_multicore_res.json,plans/p1/n5/case_084_multicore_res.json,inherited_team13_success,77cb7c1876a04f9bcbee3dba664a042d88edb5f053fa6a139c04b267e422ad4b
case_084,2,1,1268652,0,2507412,1.9764379829929721,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p2_n1/mature_prefix/evaluations/attempts/20260926T053644-3d1b10a5dcaf4502ae91f27c0cd8d04a/plan.json,plans/p2/n1/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,be5d406d1bf0cb2e0d4640c07665f3773756da56c6d42b6a204798fe5470db17
case_084,2,2,635532,9216,2507412,3.9453748985102246,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p2_n2/mature_prefix/evaluations/attempts/20260926T044615-8908ce59ccb24d66892879d8c9a89fd0/plan.json,plans/p2/n2/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,dfbdd6104ce70add928a0b68092d8c689a4de952313dd08836e9be1ccd24908e
case_084,2,3,424596,0,2507412,5.905406551168641,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p2_n3/mature_prefix/evaluations/attempts/20260926T044105-d58807ccb91c4b39b33877faa8803093/plan.json,plans/p2/n3/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,a3764256c5ff0dbbe609e2ac63fbccef39ec815279aebbc23acf5b44bb95e3c8
case_084,2,4,319932,0,2507412,7.837327932185589,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p2_n4/mature_prefix/evaluations/attempts/20260926T050244-7d610cf413144e6bbbb5e95a6a823754/plan.json,plans/p2/n4/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,3eadd9bf476a2a71cf474a6164425aaf803bfec7996c4e41382bc687084edb1e
case_084,2,5,256584,0,2507412,9.7722850996165,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p2_n5/mature_prefix/evaluations/attempts/20260926T051908-ce015300c303481bb45ea0fd1f51932b/plan.json,plans/p2/n5/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,2bdc7f1bacf1d7cd971880c0c1831c430b036edf377bc09da77f6dbe46565240
case_084,3,1,1268652,0,2507412,1.9764379829929721,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p3_n1/mature_prefix/evaluations/attempts/20260926T060201-42cdd168583b40d5b3f9845a917871f0/plan.json,plans/p3/n1/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,be5d406d1bf0cb2e0d4640c07665f3773756da56c6d42b6a204798fe5470db17
case_084,3,2,636068,0,2507412,3.9420502210455486,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p3_n2/mature_prefix/evaluations/attempts/20260926T062448-ac9da18bcde14ee5ba884df2967595d0/plan.json,plans/p3/n2/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,fcaec327d398a98f50d5a22825ace5530517c0b5622bff7a5e211c55ebd9c047
case_084,3,3,424596,0,2507412,5.905406551168641,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p3_n3/mature_prefix/evaluations/attempts/20260926T061509-65fa4ac8bdc54f3ea222af54291e2895/plan.json,plans/p3/n3/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,a3764256c5ff0dbbe609e2ac63fbccef39ec815279aebbc23acf5b44bb95e3c8
case_084,3,4,319932,0,2507412,7.837327932185589,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p3_n4/mature_prefix/evaluations/attempts/20260926T052825-932aac5d298d4e6498d02468c8ea633a/plan.json,plans/p3/n4/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,3eadd9bf476a2a71cf474a6164425aaf803bfec7996c4e41382bc687084edb1e
case_084,3,5,256584,0,2507412,9.7722850996165,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_084/p3_n5/mature_prefix/evaluations/attempts/20260926T061727-7fc132b75e6c480dbde2606570c87124/plan.json,plans/p3/n5/case_084_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,2bdc7f1bacf1d7cd971880c0c1831c430b036edf377bc09da77f6dbe46565240
case_085,1,1,3138775,5089534,3187899,1.0156506917507626,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/从头P1本地重试47_v1/slots/case_085/p1_n1/mature_prefix/evaluations/attempts/20260926T100047-4783d2449bdb414384412a1db2b61b52/plan.json,plans/p1/n1/case_085_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,5855b8e9746bb0784d8e145774e7faeda10eb88b63afe57b08dad407959deced
case_085,1,2,2219240,15481456,3187899,1.4364823092590255,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n2/case_085_multicore_res.json,plans/p1/n2/case_085_multicore_res.json,inherited_team13_success,893fbdbcc302ba4290d1934878ee8523b9b239d9c6f1e955db7746ebfe586860
case_085,1,3,1760397,23425634,3187899,1.8108977690827694,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_085_multicore_res.json,plans/p1/n3/case_085_multicore_res.json,inherited_team13_success,62301d773f5f4f124d5a1bb03e13ef10d3e01daffff24def9b4502e8e7844e09
case_085,1,4,1403663,26256478,3187899,2.2711284688703772,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_085_multicore_res.json,plans/p1/n4/case_085_multicore_res.json,inherited_team13_success,9d60a14a041f48012e14716b6b1b187f735534fb820a44ec31ec6e6ca3ce767b
case_085,1,5,872469,23398256,3187899,3.65388225828081,run_v2_cpsat_intact,/Users/liyu/Desktop/A题P1最新审阅/A题研究/直接迭代/P1多尺度联合优化_20260926/run_v2/verified_plans/case_085_p1_n5.json,plans/p1/n5/case_085_multicore_res.json,independent replay matched ordered plan and deterministic metrics,d609a6d34c1e55011dd24bdba42c0afd54ea12f43e53a6d6d9dcac6610254cbb
case_085,2,1,2707438,10144936,3187899,1.1774596500455412,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_085/p2_n1/evaluations/attempts/20260926T045744-ca8acd643c2c4baaaab148ee89a25bc9/plan.json,plans/p2/n1/case_085_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,8afa4494f797731934415a8a105a2d1da108310dfe511accf4de4f504c493d55
case_085,2,2,1582933,10318712,3187899,2.013919098281481,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_085_multicore_res.json,plans/p2/n2/case_085_multicore_res.json,inherited_team13_success,90747c4ad0e875fa5b8f6e4ef25bcac876a8212f46791b81ce9afe9b4b2948a1
case_085,2,3,1074433,34838636,3187899,2.967052389492877,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_085_multicore_res.json,plans/p2/n3/case_085_multicore_res.json,inherited_team13_success,ff13347299e24d5defb514e8e98c43aeb5a37a5ff9c0eab2e76b355889a84fe2
case_085,2,4,929675,33196594,3187899,3.4290467098717294,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_085/p2_n4/mature_prefix/evaluations/attempts/20260926T061304-9aba9e859c7b4ee09e12465adfd8cf7b/plan.json,plans/p2/n4/case_085_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,3cdc7b2d2644ddddc4a64a6af4b17afe59a66170eda2af34351cde81f968f4d4
case_085,2,5,869620,38726264,3187899,3.66585290126722,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n5/case_085_multicore_res.json,plans/p2/n5/case_085_multicore_res.json,inherited_team13_success,c00fa5f9db17b57bf62660aeb402273976e46e4f7f74a24617eaefc1cc213a25
